title,price,availability,rating,genre,url,image_url,description,upc,scraped_at,session_id,container_id,scrape_duration,retry_count
Letter to a Christian Nation,£22.20,In stock,1,Nonfiction,http://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html,http://books.toscrape.com/media/cache/74/c2/74c2893188f917409ba564d46f481f77.jpg,,,2025-05-28T10:42:16.319581,nonfiction-a8ec32a9,worker-2,701.75,0
Let's Pretend This Never Happened: A Mostly True Memoir,£45.11,In stock,1,Nonfiction,http://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,http://books.toscrape.com/media/cache/78/e1/78e1b9ccc99ba11d78015f0a18f0b421.jpg,,,2025-05-28T10:42:17.107235,nonfiction-a8ec32a9,worker-2,702.54,0
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,£42.38,In stock,1,Nonfiction,http://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,http://books.toscrape.com/media/cache/fa/36/fa3659740e31eb57775cc2647654bf11.jpg,,,2025-05-28T10:42:17.826252,nonfiction-a8ec32a9,worker-2,703.26,0
Into the Wild,£56.70,In stock,5,Nonfiction,http://books.toscrape.com/catalogue/into-the-wild_177/index.html,http://books.toscrape.com/media/cache/e2/ca/e2ca3b870db8071034edea19b1da3de2.jpg,,,2025-05-28T10:42:18.574082,nonfiction-a8ec32a9,worker-2,704.01,0
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",£28.85,In stock,3,Nonfiction,http://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,http://books.toscrape.com/media/cache/25/82/2582a9f11ad68a30e44cc0b459383474.jpg,,,2025-05-28T10:42:19.381588,nonfiction-a8ec32a9,worker-2,704.81,0
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,£28.88,In stock,2,Nonfiction,http://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,http://books.toscrape.com/media/cache/52/7a/527a7d3b9b4928c093cadd75661bf467.jpg,,,2025-05-28T10:42:20.140242,nonfiction-a8ec32a9,worker-2,705.57,0
Gratitude,£26.66,In stock,5,Nonfiction,http://books.toscrape.com/catalogue/gratitude_163/index.html,http://books.toscrape.com/media/cache/07/b6/07b673e7d367a5e89418bd513a8d5e72.jpg,,,2025-05-28T10:42:20.910398,nonfiction-a8ec32a9,worker-2,706.34,0
Disrupted: My Misadventure in the Start-Up Bubble,£15.28,In stock,5,Nonfiction,http://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,http://books.toscrape.com/media/cache/2c/32/2c32dd01215c98fc1f6b176b6a9b3ece.jpg,,,2025-05-28T10:42:21.679689,nonfiction-a8ec32a9,worker-2,707.11,0
Brave Enough,£51.32,In stock,5,Nonfiction,http://books.toscrape.com/catalogue/brave-enough_135/index.html,http://books.toscrape.com/media/cache/94/c7/94c7add56827e01998189a021ec060e2.jpg,,,2025-05-28T10:42:22.444890,nonfiction-a8ec32a9,worker-2,707.88,0
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",£27.35,In stock,2,Nonfiction,http://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,http://books.toscrape.com/media/cache/ea/ee/eaee98b302dcaf91d1122816ae553295.jpg,,,2025-05-28T10:42:23.185226,nonfiction-a8ec32a9,worker-2,708.62,0
Blink: The Power of Thinking Without Thinking,£21.74,In stock,5,Nonfiction,http://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,http://books.toscrape.com/media/cache/5d/41/5d415bc31b1f856a2a9dc8706fd19abd.jpg,,,2025-05-28T10:42:24.013564,nonfiction-a8ec32a9,worker-2,709.45,0
Black Flags: The Rise of ISIS,£40.87,In stock,1,Nonfiction,http://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,http://books.toscrape.com/media/cache/48/5d/485d2c4cedd639fcb005340a8d589bb3.jpg,,,2025-05-28T10:45:27.484343,nonfiction-a8ec32a9,worker-2,892.92,0
Are We Smart Enough to Know How Smart Animals Are?,£56.58,In stock,1,Nonfiction,http://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,http://books.toscrape.com/media/cache/71/d1/71d199b2abd878b9943dc818b77a1e72.jpg,,,2025-05-28T10:45:28.232998,nonfiction-a8ec32a9,worker-2,893.67,0
A Walk in the Woods: Rediscovering America on the Appalachian Trail,£30.48,In stock,4,Nonfiction,http://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,http://books.toscrape.com/media/cache/25/ff/25ffbe6f0e8961a1cb2ace38a5b02279.jpg,,,2025-05-28T10:45:28.971692,nonfiction-a8ec32a9,worker-2,894.4,0
"The Suffragettes (Little Black Classics, #96)",£11.89,In stock,2,Nonfiction,http://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,http://books.toscrape.com/media/cache/ee/c3/eec3857d573218bfd22b23b80bfe740e.jpg,,,2025-05-28T10:45:29.767232,nonfiction-a8ec32a9,worker-2,895.2,0
Kindle Paperwhite User's Guide,£34.00,In stock,3,Nonfiction,http://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,http://books.toscrape.com/media/cache/3e/49/3e49769bf9bf83d3bb25c6f93a7fcca2.jpg,,,2025-05-28T10:45:30.508858,nonfiction-a8ec32a9,worker-2,895.94,0
H is for Hawk,£57.42,In stock,5,Nonfiction,http://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,http://books.toscrape.com/media/cache/78/3c/783c89d21306b712d832dbac267b786a.jpg,,,2025-05-28T10:45:31.285089,nonfiction-a8ec32a9,worker-2,896.72,0
Travels with Charley: In Search of America,£57.82,In stock,5,Nonfiction,http://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,http://books.toscrape.com/media/cache/ff/60/ff60e98e3da9c76d6f65b26bd7142d94.jpg,,,2025-05-28T10:45:32.107302,nonfiction-a8ec32a9,worker-2,897.54,0
The Tumor,£41.56,In stock,5,Nonfiction,http://books.toscrape.com/catalogue/the-tumor_85/index.html,http://books.toscrape.com/media/cache/db/f4/dbf4f5d4e7c0364b078aa5ce7e196853.jpg,,,2025-05-28T10:45:32.911013,nonfiction-a8ec32a9,worker-2,898.34,0
The End of the Jesus Era (An Investigation #1),£14.40,In stock,1,Nonfiction,http://books.toscrape.com/catalogue/the-end-of-the-jesus-era-an-investigation-1_64/index.html,http://books.toscrape.com/media/cache/fe/47/fe47782c4f8194a4d93ec1381108be88.jpg,,,2025-05-28T10:45:33.624576,nonfiction-a8ec32a9,worker-2,899.06,0
"Eat, Pray, Love",£51.32,In stock,3,Nonfiction,http://books.toscrape.com/catalogue/eat-pray-love_16/index.html,http://books.toscrape.com/media/cache/21/95/2195c296e82620593a143356aeaa7745.jpg,,,2025-05-28T10:45:34.473262,nonfiction-a8ec32a9,worker-2,899.91,0
In Her Wake,£12.84,In stock,1,Thriller,http://books.toscrape.com/catalogue/in-her-wake_980/index.html,http://books.toscrape.com/media/cache/5d/72/5d72709c6a7a9584a4d1cf07648bfce1.jpg,,,2025-05-28T10:45:51.282177,thriller-590ee7fd,worker-4,73.34,0
The Elephant Tree,£23.82,In stock,5,Thriller,http://books.toscrape.com/catalogue/the-elephant-tree_968/index.html,http://books.toscrape.com/media/cache/5d/7e/5d7ecde8e81513eba8a64c9fe000744b.jpg,,,2025-05-28T10:45:52.085612,thriller-590ee7fd,worker-4,74.15,0
Behind Closed Doors,£52.22,In stock,4,Thriller,http://books.toscrape.com/catalogue/behind-closed-doors_962/index.html,http://books.toscrape.com/media/cache/e1/5c/e15c289ba58cea38519e1281e859f0c1.jpg,,,2025-05-28T10:45:52.866479,thriller-590ee7fd,worker-4,74.93,0
You (You #1),£43.61,In stock,5,Thriller,http://books.toscrape.com/catalogue/you-you-1_784/index.html,http://books.toscrape.com/media/cache/d6/97/d697268540fa982f4dce39f61ed3a342.jpg,,,2025-05-28T10:45:53.655987,thriller-590ee7fd,worker-4,75.72,0
The Guilty (Will Robie #4),£13.82,In stock,2,Thriller,http://books.toscrape.com/catalogue/the-guilty-will-robie-4_750/index.html,http://books.toscrape.com/media/cache/76/de/76deee06ffe45e646c0113af01f4f401.jpg,,,2025-05-28T10:45:54.442520,thriller-590ee7fd,worker-4,76.5,0
The 14th Colony (Cotton Malone #11),£39.24,In stock,1,Thriller,http://books.toscrape.com/catalogue/the-14th-colony-cotton-malone-11_744/index.html,http://books.toscrape.com/media/cache/d9/1a/d91aae72af6c1cb2c63163acabe7895c.jpg,,,2025-05-28T10:45:55.165369,thriller-590ee7fd,worker-4,77.22,0
Give It Back,£18.32,In stock,2,Thriller,http://books.toscrape.com/catalogue/give-it-back_430/index.html,http://books.toscrape.com/media/cache/8b/7c/8b7c73e075cc687b6890dc0dca9fcbcc.jpg,,,2025-05-28T10:45:55.908900,thriller-590ee7fd,worker-4,77.97,0
Killing Floor (Jack Reacher #1),£31.49,In stock,4,Thriller,http://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,http://books.toscrape.com/media/cache/eb/e9/ebe9f06ccebf83d9853a846052b58fff.jpg,,,2025-05-28T10:45:56.679658,thriller-590ee7fd,worker-4,78.74,0
The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),£59.71,In stock,3,Thriller,http://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,http://books.toscrape.com/media/cache/ee/d4/eed4d5d63d13f0aa86575c90f8ccacb7.jpg,,,2025-05-28T10:45:57.522008,thriller-590ee7fd,worker-4,79.58,0
Far From True (Promise Falls Trilogy #2),£34.93,In stock,2,Thriller,http://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,http://books.toscrape.com/media/cache/87/54/8754267f27581996f93e8d94d3c04bf9.jpg,,,2025-05-28T10:45:58.253535,thriller-590ee7fd,worker-4,80.31,0
The Travelers,£15.77,In stock,1,Thriller,http://books.toscrape.com/catalogue/the-travelers_285/index.html,http://books.toscrape.com/media/cache/2a/a8/2aa8afd15f97617ab75f616766161cda.jpg,,,2025-05-28T10:45:59.084472,thriller-590ee7fd,worker-4,81.14,0
When We Collided,£31.77,In stock,1,Contemporary,http://books.toscrape.com/catalogue/when-we-collided_955/index.html,http://books.toscrape.com/media/cache/08/04/08044269fc197645268a6197c57e6173.jpg,,,2025-05-28T10:46:14.414576,contemporary-9e99c2bd,worker-0,71.68,0
Someone Like You (The Harrisons #2),£52.79,In stock,5,Contemporary,http://books.toscrape.com/catalogue/someone-like-you-the-harrisons-2_735/index.html,http://books.toscrape.com/media/cache/e3/d0/e3d05227f3fc24f0e0c84ccebe108fb0.jpg,,,2025-05-28T10:46:15.166458,contemporary-9e99c2bd,worker-0,72.43,0
We Are All Completely Beside Ourselves,£24.04,In stock,1,Contemporary,http://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html,http://books.toscrape.com/media/cache/4d/18/4d1891e435c6692c864331c585e0d014.jpg,,,2025-05-28T10:46:15.927737,contemporary-9e99c2bd,worker-0,73.19,0
The Four Agreements: A Practical Guide to Personal Freedom,£17.66,In stock,5,Spirituality,http://books.toscrape.com/catalogue/the-four-agreements-a-practical-guide-to-personal-freedom_970/index.html,http://books.toscrape.com/media/cache/0f/7e/0f7ee69495c0df1d35723f012624a9f8.jpg,,,2025-05-28T10:46:32.205936,spirituality-b8f76fe7,worker-5,71.21,0
The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,£32.24,In stock,5,Spirituality,http://books.toscrape.com/catalogue/the-activists-tao-te-ching-ancient-advice-for-a-modern-revolution_928/index.html,http://books.toscrape.com/media/cache/96/db/96db61bb53930c560fb4c1c62b583816.jpg,,,2025-05-28T10:46:32.918323,spirituality-b8f76fe7,worker-5,71.92,0
Chasing Heaven: What Dying Taught Me About Living,£37.80,In stock,2,Spirituality,http://books.toscrape.com/catalogue/chasing-heaven-what-dying-taught-me-about-living_797/index.html,http://books.toscrape.com/media/cache/b7/6a/b76a73640d26b09c4a6f373b09050bed.jpg,,,2025-05-28T10:46:33.661102,spirituality-b8f76fe7,worker-5,72.66,0
If I Gave You God's Phone Number....: Searching for Spirituality in America,£20.91,In stock,1,Spirituality,http://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,http://books.toscrape.com/media/cache/87/fe/87fe3f7f3f62c1b1b81890578c9cf294.jpg,,,2025-05-28T10:46:34.420665,spirituality-b8f76fe7,worker-5,73.42,0
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,£46.33,In stock,2,Spirituality,http://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,http://books.toscrape.com/media/cache/8b/10/8b102daec94d1ea9c6fc36dd3ec1c1fe.jpg,,,2025-05-28T10:46:35.201372,spirituality-b8f76fe7,worker-5,74.2,0
A New Earth: Awakening to Your Life's Purpose,£55.65,In stock,5,Spirituality,http://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html,http://books.toscrape.com/media/cache/83/c8/83c834b3779be4e577c37ead6d2acf65.jpg,,,2025-05-28T10:46:35.968671,spirituality-b8f76fe7,worker-5,74.97,0
"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",£30.52,In stock,3,Food and Drink,http://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,http://books.toscrape.com/media/cache/9f/59/9f59f01fa916a7bb8f0b28a4012179a4.jpg,,,2025-05-28T10:43:50.712590,food and drink-93f218b8,worker-3,106.38,0
"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",£56.41,In stock,1,Food and Drink,http://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,http://books.toscrape.com/media/cache/b7/f4/b7f4843dbe062d44be1ffcfa16b2faa4.jpg,,,2025-05-28T10:43:51.506055,food and drink-93f218b8,worker-3,107.18,0
My Paris Kitchen: Recipes and Stories,£33.37,In stock,2,Food and Drink,http://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,http://books.toscrape.com/media/cache/f5/65/f565af3d9dd20a1ad72a1e7c4157387d.jpg,,,2025-05-28T10:43:52.290248,food and drink-93f218b8,worker-3,107.96,0
"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",£14.02,In stock,4,Food and Drink,http://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,http://books.toscrape.com/media/cache/10/c6/10c61093002db1fec4089d8076678624.jpg,,,2025-05-28T10:43:53.048301,food and drink-93f218b8,worker-3,108.72,0
"Layered: Baking, Building, and Styling Spectacular Cakes",£40.11,In stock,1,Food and Drink,http://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,http://books.toscrape.com/media/cache/98/d1/98d1c979c4bac9e147a6718946578b0f.jpg,,,2025-05-28T10:43:53.808396,food and drink-93f218b8,worker-3,109.48,0
The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,£37.34,In stock,5,Food and Drink,http://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,http://books.toscrape.com/media/cache/61/bd/61bdfe3950643c47d70c37c4123530f3.jpg,,,2025-05-28T10:43:54.560672,food and drink-93f218b8,worker-3,110.23,0
The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,£37.60,In stock,2,Food and Drink,http://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,http://books.toscrape.com/media/cache/0d/1f/0d1f3f934460f5a50aaa8c366641234c.jpg,,,2025-05-28T10:43:55.374104,food and drink-93f218b8,worker-3,111.04,0
The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,£41.25,In stock,1,Food and Drink,http://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,http://books.toscrape.com/media/cache/54/89/54899b4584e941ceced511d81092c88a.jpg,,,2025-05-28T10:43:56.088278,food and drink-93f218b8,worker-3,111.76,0
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",£42.16,In stock,3,Food and Drink,http://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,http://books.toscrape.com/media/cache/20/f2/20f28657b49f8cb24ed2ec6448bb6df3.jpg,,,2025-05-28T10:43:56.809696,food and drink-93f218b8,worker-3,112.48,0
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,£28.77,In stock,3,Food and Drink,http://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,http://books.toscrape.com/media/cache/c4/dc/c4dcec6f513eaca3f0f3c748d834c46d.jpg,,,2025-05-28T10:43:57.585722,food and drink-93f218b8,worker-3,113.26,0
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",£19.55,In stock,1,Food and Drink,http://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,http://books.toscrape.com/media/cache/fe/67/fe67c381d6a0c4c00a7c191d16939554.jpg,,,2025-05-28T10:43:58.331237,food and drink-93f218b8,worker-3,114.0,0
Barefoot Contessa Back to Basics,£28.01,In stock,1,Food and Drink,http://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,http://books.toscrape.com/media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg,,,2025-05-28T10:43:59.047169,food and drink-93f218b8,worker-3,114.72,0
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,£50.62,In stock,5,Food and Drink,http://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,http://books.toscrape.com/media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg,,,2025-05-28T10:43:59.766601,food and drink-93f218b8,worker-3,115.44,0
My Kitchen Year: 136 Recipes That Saved My Life,£11.53,In stock,2,Food and Drink,http://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,http://books.toscrape.com/media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg,,,2025-05-28T10:44:00.523477,food and drink-93f218b8,worker-3,116.19,0
Everyday Italian: 125 Simple and Delicious Recipes,£20.10,In stock,5,Food and Drink,http://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,http://books.toscrape.com/media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,,,2025-05-28T10:44:01.269888,food and drink-93f218b8,worker-3,116.94,0
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",£38.77,In stock,1,Food and Drink,http://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,http://books.toscrape.com/media/cache/98/19/9819ff3a8290dc6ab8797d00de5ec554.jpg,,,2025-05-28T10:44:02.024281,food and drink-93f218b8,worker-3,117.69,0
Cravings: Recipes for What You Want to Eat,£20.50,In stock,3,Food and Drink,http://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,http://books.toscrape.com/media/cache/ae/5c/ae5ca435fb095e374d2c2aa9f7b6f380.jpg,,,2025-05-28T10:44:02.878500,food and drink-93f218b8,worker-3,118.55,0
"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",£12.34,In stock,4,Food and Drink,http://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,http://books.toscrape.com/media/cache/d4/53/d453cfb6c08dbf76d200ffa858bc9979.jpg,,,2025-05-28T10:44:03.632014,food and drink-93f218b8,worker-3,119.3,0
32 Yolks,£53.63,In stock,2,Food and Drink,http://books.toscrape.com/catalogue/32-yolks_510/index.html,http://books.toscrape.com/media/cache/1d/1f/1d1fbd89f0290275b9166877663ee9f5.jpg,,,2025-05-28T10:44:04.414651,food and drink-93f218b8,worker-3,120.09,0
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",£11.38,In stock,5,Food and Drink,http://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,http://books.toscrape.com/media/cache/e6/b6/e6b66353f9325518994dd8b564290fd7.jpg,,,2025-05-28T10:44:05.156315,food and drink-93f218b8,worker-3,120.83,0
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),£46.01,In stock,4,Food and Drink,http://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,http://books.toscrape.com/media/cache/59/2d/592dc2dee11b798780f5ae613b970a34.jpg,,,2025-05-28T10:47:08.222328,food and drink-93f218b8,worker-3,303.89,0
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,£28.25,In stock,2,Food and Drink,http://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,http://books.toscrape.com/media/cache/e2/5c/e25cbc27ebc12e47cdf3f7adc87cccdc.jpg,,,2025-05-28T10:47:08.978448,food and drink-93f218b8,worker-3,304.65,0
The Barefoot Contessa Cookbook,£59.92,In stock,5,Food and Drink,http://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,http://books.toscrape.com/media/cache/dd/07/dd07bd0c443756b9dc260813c1949b4f.jpg,,,2025-05-28T10:47:09.686718,food and drink-93f218b8,worker-3,305.36,0
Better Homes and Gardens New Cook Book,£39.61,In stock,3,Food and Drink,http://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,http://books.toscrape.com/media/cache/75/82/7582e20b84f603358a8d55cd6a0a50f4.jpg,,,2025-05-28T10:47:10.462356,food and drink-93f218b8,worker-3,306.13,0
The Power Greens Cookbook: 140 Delicious Superfood Recipes,£11.05,In stock,5,Food and Drink,http://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,http://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg,,,2025-05-28T10:47:11.219670,food and drink-93f218b8,worker-3,306.89,0
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,£24.91,In stock,5,Food and Drink,http://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,http://books.toscrape.com/media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg,,,2025-05-28T10:47:12.065144,food and drink-93f218b8,worker-3,307.74,0
Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,£13.66,In stock,2,Food and Drink,http://books.toscrape.com/catalogue/vegan-vegetarian-omnivore-dinner-for-everyone-at-the-table_297/index.html,http://books.toscrape.com/media/cache/80/63/80631f8bca036361343fdce528725654.jpg,,,2025-05-28T10:47:12.802188,food and drink-93f218b8,worker-3,308.47,0
The Smitten Kitchen Cookbook,£23.59,In stock,1,Food and Drink,http://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html,http://books.toscrape.com/media/cache/8e/09/8e09faaea71886048b27959e607e6c7b.jpg,,,2025-05-28T10:47:13.575253,food and drink-93f218b8,worker-3,309.25,0
"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",£34.32,In stock,3,Food and Drink,http://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html,http://books.toscrape.com/media/cache/96/57/9657c6d89024e343879a7b5512474f1e.jpg,,,2025-05-28T10:47:14.345730,food and drink-93f218b8,worker-3,310.02,0
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,£33.14,In stock,3,Food and Drink,http://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,http://books.toscrape.com/media/cache/6f/c4/6fc450625cd672e871a6176f74909be2.jpg,,,2025-05-28T10:47:15.045750,food and drink-93f218b8,worker-3,310.72,0
Logan Kade (Fallen Crest High #5.5),£13.12,In stock,2,Academic,http://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,http://books.toscrape.com/media/cache/d9/4e/d94e6206c2decd3acd9a61b2cbac7eaf.jpg,,,2025-05-28T10:47:33.483882,academic-bea8403f,worker-2,108.57,0
Online Marketing for Busy Authors: A Step-By-Step Guide,£46.35,In stock,1,Self Help,http://books.toscrape.com/catalogue/online-marketing-for-busy-authors-a-step-by-step-guide_913/index.html,http://books.toscrape.com/media/cache/ea/9b/ea9b2cb8abbb317402e618445bade1e1.jpg,,,2025-05-28T10:47:48.733985,self help-62054c0f,worker-4,99.42,0
How to Be Miserable: 40 Strategies You Already Use,£46.03,In stock,1,Self Help,http://books.toscrape.com/catalogue/how-to-be-miserable-40-strategies-you-already-use_897/index.html,http://books.toscrape.com/media/cache/da/8b/da8bc9b824dd3f446ef63e438ddbfc85.jpg,,,2025-05-28T10:47:49.474752,self help-62054c0f,worker-4,100.16,0
"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",£52.15,In stock,3,Self Help,http://books.toscrape.com/catalogue/overload-how-to-unplug-unwind-and-unleash-yourself-from-the-pressure-of-stress_725/index.html,http://books.toscrape.com/media/cache/9c/da/9cda4893c7fce0c1c8eaa34fb092aa04.jpg,,,2025-05-28T10:47:50.232399,self help-62054c0f,worker-4,100.92,0
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,£12.08,In stock,3,Self Help,http://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,http://books.toscrape.com/media/cache/9e/15/9e15d7add5090ff2a17bd71ac96aa55a.jpg,,,2025-05-28T10:47:51.010601,self help-62054c0f,worker-4,101.7,0
How to Stop Worrying and Start Living,£46.49,In stock,5,Self Help,http://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,http://books.toscrape.com/media/cache/4f/08/4f08f7948770912e4e340e10caa604cb.jpg,,,2025-05-28T10:47:51.757436,self help-62054c0f,worker-4,102.44,0
All the Light We Cannot See,£29.87,In stock,5,Historical,http://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,http://books.toscrape.com/media/cache/41/c3/41c37f7f0e03ee1144dd6fa89483b5d9.jpg,,,2025-05-28T10:48:07.615192,historical-2dabdc59,worker-0,101.42,0
